hsn_id,hsn_code,description,category_id,subcategory_id,sector_id
4b2f74d9-2378-4add-aa58-f0a41c569eaf,29035910,"1,1,3,3,3-PENTAFLUORO-2-(TRIFLUOROMETHYL)PROP-1-ENE[PERFLUOROISOBUTENE (PFIB)]",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
b4e827c7-3eb5-492b-b446-15a475c84334,29035990,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
9c9be565-2f80-47c3-87d3-539a3c1f94a7,29036100,METHYL BROMIDE (BROMOMETHANE),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
83de86ac-9fba-45bf-8b42-252640491c93,29036200,"ETHYLENE DIBROMIDE (ISO) (1,2-DIBROMOETHANE)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
5d0fef64-8d8c-49b1-85a6-e3bf2613d20e,29036900,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
fb49767a-d451-440f-b4e4-26e49f8715e0,29037100,CHLORODIFLUOROMETHANE (HCFC-22),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
b1cdd638-fe5f-426d-b696-bb657b3b139f,29037200,DICHLOROTRIFLUOROETHANES (HCFC-123),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
b24aa43e-730d-4dde-bcfb-03a8852493d7,29037300,"DICHLOROFLUOROETHANES (HCFC-141, 141B)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
d964defb-d9a0-4c75-9406-8939fe9e2005,29037400,"CHLORODIFLUOROETHANES (HCFC-142, 142B)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
dbfd605e-5edf-41bf-8fa1-2b587a98a260,29037500,"DICHLOROPENTAFLUOROPROPANES (HCFC-225, 225CA, 225CB)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
1289a993-1a07-497c-bf0d-76d01c1c2e24,29037610,BROMOCHLORODIFLUOROMETHANE (HALON-1211),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
89206584-adbc-46d8-991c-22f7b3780610,29037620,BROMOTRIFLUOROMETHANE (HALON-1301),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
14989afb-dcce-4129-a7ee-2719f79d7106,29037630,DIBROMOTETRAFLUOROETHANES (HALON-2402),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
f7d68477-c5dd-4c33-b6e2-14174c7281d5,29037711,CHLOROTRIFLUOROMETHANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
f0f6515c-7363-4fc0-8257-bac13b933121,29037712,DICHLORODIFLUOROMETHANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
7ebf4489-bc90-4561-b556-6f5b842015d9,29037713,TRICHLOROFLUOROMETHANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
64b3dcac-94ff-40bb-8ed0-d0f126fc2453,29037721,CHLORPENTAFLUOROETHANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
74228fdf-efe0-4375-a247-d8ca8a4d763f,29037722,"1,2- DICHLOROTETRAFLUOROETHANE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
56d605e4-512a-40ca-825d-62efe65e089c,29037723,TRICHLOROTRIFLUOROETHANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
a6464657-bc45-49b7-9763-5b49f5ae25ad,29037724,TETRACHLORODIFLUOROETHANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
2a926ef5-271e-45f7-9382-56053bfc5620,29037725,PENTACHLOROFLUOROETHANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
01e144c5-cfd9-4834-8c4a-7c2ad9698553,29037731,CHLOROHEPTAFLUOROPROPANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
6d202a08-049a-44b4-bf3b-5204b7879dbb,29037732,DICHLOROHEXAFLUOROPROPANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
c4a10f7a-3ed2-425f-8fb8-5bf3464aa66d,29037733,TRICHLOROPENTAFLUOROPROPANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
bcbe2536-20f0-4933-8c71-637f3bd155de,29037734,T ETRACHLOROTETRAFLUOROPROPANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
aed1aded-0cab-4b1e-8ed0-5c77b50ddf81,29037735,PENTACHLOROTRIFLUOROPROPANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
c322c5e2-b95a-46fc-a7b0-2813637ca8e0,29037736,HEXACHLORODIFLUOROPROPANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
824d4230-9a1a-4703-a4b2-370e02eee22f,29037737,HEPTACHLOROFLUOROPROPANE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
ba75b2c3-c169-4d54-92fb-7ce117311688,29037790,"OTHER DERIVATIVES, PERHALOGENATED ONLY WITH FLUORINE AND CHLORINE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
a9e76d67-23dd-4fef-8dd3-ded198815b0b,29037800,OTHER PERHALOGENATED DERIVATIVES,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
beebcfab-95cc-4b97-a93d-a43269a3b487,29037900,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
06aeb407-d3e0-452e-a0f1-0d170f04bc21,29037910,Chlorotetrafluoroethanes,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
d482853f-27a9-459d-b75b-7b2ae389e553,29037920,"Other derivatives of methane, ethane or propane halogenated only with fluorine and chlorine",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
c6d747fa-cffd-4be4-85bb-afff13cb1598,29037930,"Derivatives of methane, ethane or propane halogenated only with fluorine and bromine",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
29037341-df49-449b-965b-a9b397d5de9c,29037990,Other,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
85d3d494-9630-48f6-badb-37a2b2c47c89,29038100,"1,2,3,4,5,6-HEXACHLOROCYCLOHEXANE [HCH (ISO)], INCLUDING LINDANE (ISO, INN)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
6971ee58-edcd-46dc-ae71-b4985dd99fd3,29038200,"ALDRIN (ISO), CHLORDANE (ISO)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
40ae009c-9d15-4ed1-9bab-a16b601b1ad0,29038300,Mirex (ISO),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
66da825f-c6fa-4214-bf5b-9de9f5d8301f,29038900,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
65db9b93-b4c2-45e6-8644-a70e14cef95f,29038910,Hexabromocyclododecanes (HBCDs),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
9014f2aa-0302-4b3c-a902-8129e39b45e1,29038990,Other,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
0550fc27-7d8f-4838-9e02-b54973cef6fe,29039110,CHLOROBENZENE (MONOCHLORO),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
23be9626-ef42-40a2-8dd8-18b899a09399,29039120,O - DICHLOROBENZENE (ORTHODICHLOROBENZENE),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
825c8d06-1228-49b3-a74d-734d49bc2085,29039130,P - DICHLOROBENZENE (PARADICHLOROBENZENE),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
f2b720e7-db52-4562-8d65-934680ad50b2,29039210,HEXACHLOROBENZENE (ISO),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
374a6517-f0dd-459c-946f-d9da43a80d4f,29039221,DDT TECHNICAL 75 WDP,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
db7eb7c6-9236-4725-9b4a-33cf3060cb54,29039229,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
fec0e1b7-320c-4063-9d67-833ec3599f4d,29039300,Pentachlorobenzene (ISO),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
c9c20d59-365e-4ecc-a699-7728b8a416ed,29039400,Hexabromobiphenyls,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
2479d10e-d9ad-426f-9ad6-91d89c81dc44,29039910,CHLOROFLUOROBENZENE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
b9c0fcfb-b1a7-430a-aeb3-4c9834193865,29039920,BENZALCHLORIDE (BENZYL DICHLORIDE),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
213967ed-2079-49c3-ad95-e08fd56cf74e,29039930,BENZOTRICHLORIDE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
74cade1b-809f-494d-8e73-91e2f092746b,29039940,BENZYLCHLORIDE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
7d25c2ca-3c73-4263-abf2-64d0f8328722,29039950,PARACHLOROTOLUENE (4-CHLOROMETHYL BENZENE),e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
f8bdf64d-6446-412c-bc8e-4ce2ab0865cc,29039960,"NAPHTHALENE, CHLORINATED",e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
29f73d33-3d34-4b90-8d73-5f78a9b1d82a,29039970,CHLOROFLUORO ANILINE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
3d2f9826-1cb8-4823-a8a3-c1753a6bb68a,29039990,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,bf4b3d1d-e15d-4f99-ba8c-c2d0251a79a6,54
2ec06fc9-7008-4978-b7f0-112c0ac31dbe,29041010,BENZENE SULPHONIC ACID,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
49a62442-6239-49ad-8844-b5d59961b683,29041020,"1,5 NAPTHELENE DISULPHONIC ACID (ARMSTRONG'S ACID)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
5d56d3ef-0410-4442-9081-f387a445f75c,29041030,NAPTHELENE SULPHONIC ACID,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
814c6d39-16d8-4408-8244-0baea072c88d,29041040,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - DERIVATIVES CONTAINING ONLY SULPHO GROUPS, THEIR SALTS AND ETHYL ESTERS : VINYL SULPHONE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
e8572bb5-f0d7-4e23-a45e-60a619faa105,29041090,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
96b6541b-2b72-4e3a-965c-b0e32a0c051b,29042010,NITROBENZENE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
36b3a0b7-ebfd-4672-aba2-8ba6c5871909,29042020,META DINITROBENZENE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
fa60ef04-4cbd-43b2-a2e8-3efa02ccf2ef,29042030,META NITROTOLUENE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
c46b2958-3fe2-4b7b-bf90-62cd7e7987e9,29042040,ORTHO NITROTOLUENE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
98c37840-8102-44db-9629-9a300b898095,29042050,PARA NITROTOLUENE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
5a28eaaf-62cf-4f21-89a8-99ae61e0db9e,29042060,DINITROTOLUENE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
9dce4b90-0550-457c-953f-f07c8e106039,29042090,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
a0441e2e-c21a-4391-a48a-20d0d4b662de,29043100,Perfluorooctane sulphonic acid,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
c03946cf-e11f-4457-b2ee-369aff0aee45,29043200,Ammonium perfluorooctane sulphonate,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
e971a2fc-70df-4975-bde7-453211cc1254,29043300,Lithium perfluorooctane sulphonate,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
efc78f5f-1d29-4f1f-8383-7d70b5474f5e,29043400,POTASSIUM PERFLUOROOCTANE SULPHONATE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
00a5a7c9-acd3-4db1-bfee-1a7e0ed8f9d6,29043500,Other salts of perfluorooctane sulphonic acid,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
f820a0ce-a6af-4878-82cd-3a9d2dd272f9,29043600,Perfluorooctane sulphonyl fluoride,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
487b4585-b074-461c-8fe8-65495c149743,29049010,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : 2,5 DICHLORO NITROBENZENE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
31070ca5-5387-47b0-80c9-05aa47611de1,29049020,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : DINITROCHLOROBENZENE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
a6904aba-87d8-4ca4-a2f1-cddced1b38f6,29049030,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : META NITROCHLOROBENZENE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
a6719799-97fd-49b6-a0cf-cbfbbf4ef763,29049040,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : ORTHO NITROCHLOROBENZENE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
9ad39cd1-b084-4037-a05e-81f0c2fed31a,29049050,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : PARA NITROCHLOROBENZENE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
5da8c9a1-12f1-4075-bccb-61624809064c,29049060,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : 2-NITROCHLOROTOLUENE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
fe11d97f-e797-4d6a-acea-b89d4df3dc66,29049070,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : SODIUM META NITROBENZENE SULPHONATE",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
3879c704-d01e-43f2-a25a-217024a7fcb5,29049080,CHLOROPICRIN(TRICHLORONITRO-METHANE),e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
9b3b1527-72b8-4d2d-85e5-bb70f9e4d305,29049090,"SULPHONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED - OTHER : OTHER",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
aada0c58-f2bf-4092-8cf2-443ab00aa9a6,29049100,Trichloronitromethane (chloropicrin),e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
87a55583-75c6-49b8-a779-28d88331fdde,29049910,"2, 5 dichloronitrobenzene",e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
a01a39d1-6c30-4ab9-91d1-098399e5789a,29049920,Dinitrochlorebenzene,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
1b315544-2b61-41a8-9726-cfc44928a4ce,29049930,Meta nitrochlorobenzene,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
ddc9eeb2-2c24-4004-97bb-56339a62ce65,29049940,Ortho nitrochlorobenzene,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
44d227c9-06ee-45e7-8b84-16565be9cf95,29049950,Para nitrochlorobenzene,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
987fb289-b9e2-4162-a0d4-cfba2f6ac08b,29049960,2-nitrochlorotoluene,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
125f4420-a6c4-47a3-a2c9-de6ec603ea8a,29049970,Sodium meta nitrochlorobenzene sulphonate,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
91430dfc-3a62-4e24-b91f-52200704de23,29049990,Other,e6be9753-12b0-4d4b-8101-dbd23d7435b9,b795e07c-bfb0-4b87-88d2-3084bccc15a7,54
cc0819a3-0d4a-4275-8ea0-685989c8fc69,29051100,METHANOL (METHYL ALCOHOL),e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
8df442fc-a8a8-4bb7-873c-5c1128137c26,29051210,PROPYL ALCOHOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
b7783a5f-c209-4eaa-8d76-6c22c41ae7aa,29051220,ISOPROPYL ALCOHOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
39c0acd1-7986-475b-b14e-05e122761c67,29051300,BUTAN-1-OL (N-BUTYL ALCOHOL),e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
406ad808-3f98-49bf-9293-2a6ccebfd5aa,29051410,"ETHAMBUTOL, ETHAMBUTOL HCL",e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
131e206a-0af0-4a78-8e7c-346a9703bd4a,29051420,SALBUTAMOL SULPHATE,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
82d2928a-003d-4aff-a49d-5b2b1962f5dc,29051430,AMINO BUTANOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
99f1d443-44d8-41b2-b8eb-40d09e9c63e8,29051490,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
3fdb96c4-2852-4057-bcab-2e8a2bdd016e,29051500,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : PENTANOL (AMYL ALCOHOL) AND ISOMERS THEREOF",e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
e4d71c20-4a67-44b4-a0c4-d898e1b35535,29051610,DIMETHYL OCTANOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
723859cf-e66c-429e-a634-fc75d7e389ed,29051620,2-ETHYL HEXANOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
3be5907d-d800-4ddd-a55c-a22872daefd3,29051690,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
baede7e2-fa00-4dda-ac9f-ee1d7ec78851,29051700,"DODECAN-1-OL (LAURYL ALCOHOL),HEXADECAN-1-OL (CETYL ALCOHOL) AND OCTADECAN-1-OL (STEARYL ALCOHOL)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
4e66077a-a514-44f4-9e1a-a365795d1412,29051900,"ACYCLIC ALCOHOLS AND THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES - SATURATED MONOHYDRIC ALCOHOLS : OTHER",e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
3bc98887-4ea8-42db-8e7d-ac5ebdea01e5,29051910,"3,3-Dimethylbutan-2-ol (pinacolyl alcohol)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
4ad8e076-fa03-4b94-a6d9-66d511014cd4,29051920,Triacontanol,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
fefc45ac-d8ce-4801-af8a-0c922465f52e,29051990,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
14f6c5bc-06a1-42c7-87cc-3fdfe8758388,29052210,CITRANELLOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
c42d15ed-e7fa-4531-981b-1349e58f70e6,29052220,GERANIOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
2a956e9b-ab02-4c75-80b3-df08be96a0e9,29052230,LINALOOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
5688b7f4-93ee-4319-a6cb-e158984b7bb9,29052240,RHODINOL,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
278f562c-83e5-4f0d-b5bf-afc803ae3f3c,29052250,Dihydromyrcenol,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
b830e1a9-1f86-4dfa-9aef-4878bed96e54,29052290,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
f1156c95-b8a7-4839-8879-aecdc0850def,29052900,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
e750a626-3d53-4744-9991-9b86c4cc9b38,29053100,ETHYLENE GLYCOL (ETHANEDIOL),e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
82817743-3781-4f6e-a3aa-24d203717b85,29053200,"PROPYLENE GLYCOL (PROPANE-1,2-DIOL)",e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
58577b9a-a1ed-462f-a52c-4cb0ee337a9c,29053910,"1,4/1,3/2,3-BUTYLENE GLYCOL",e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
81739577-de6d-4767-ab5a-bede59932ae4,29053920,Hexylene glycol,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
25882ab8-6e97-4523-9e35-41a2aafbb4ee,29053990,OTHER,e6be9753-12b0-4d4b-8101-dbd23d7435b9,9683da64-8245-493c-9042-75035051e67e,54
